entity string,id
concept:animal:breeds,5962
concept:sportsteam:akron,5963
concept:landscapefeatures:islands,5964
concept:city:takoma_park,5965
concept:language:catalan,5966
concept:radiostation:kiro,5967
concept:personcanada:simon_le_bon,5968
concept:cardgame:world,5969
concept:sportsteam:colorado_avalanche,5970
concept:televisionstation:whcp,5971
concept:hotel:roger_smith,5972
concept:website:apache_solr,5973
concept:female:lynn_elsenhans,5974
concept:male:gabe_saporta,5975
concept:organization:bt_openreach,5976
concept:city:belfast,5977
concept:journalist:mike_bianchi,5978
concept:personus:brandon_backe,5979
concept:geopoliticalorganization:mckinney,5980
concept:university:bar_ilan_university,5981
concept:criminal:items,5982
concept:city:istanbul,5983
concept:televisionstation:wkzt_tv,5984
concept:blog:disqus,5985
concept:mountainrange:present_day,5986
concept:boardgame:monopoly,5987
concept:room:mls,5988
concept:coach:al_harrington,5989
concept:politician:president_carter,5990
concept:city:port_richey,5991
concept:date:december_19,5992
concept:musicsong:capacity_issues,5993
concept:politicianus:ny,5994
concept:televisionstation:wapt,5995
concept:wine:bodega,5996
concept:company:harley_davidson,5997
concept:geopoliticallocation:roosevelt,5998
concept:bank:fedex_international,5999
concept:politicianus:john_engler,6000
concept:biotechcompany:cisco,6001
concept:hotel:hollywood_city_inn,6002
concept:company:cnn__nbc,6003
concept:politician:sens__obama,6004
concept:tableitem:toast,6005
concept:geopoliticalorganization:mont_vernon,6006
concept:company:bmw_,6007
concept:city:glenview,6008
concept:amphibian:marsh,6009
concept:stateorprovince:newjersey,6010
concept:journalist:dave_krieger,6011
concept:musicsong:last_time,6012
concept:kitchenitem:hoover,6013
concept:clothing:slip,6014
concept:city:leavenworth,6015
concept:city:weeki_wachee,6016
concept:professor:stephen_holmes,6017
concept:island:fort_washington,6018
concept:city:caldwell,6019
concept:city:griffin,6020
concept:country:countries,6021
concept:radiostation:kswo_tv,6022
concept:sportsteam:bears_29_17,6023
concept:university:king_s_college,6024
concept:city:bryant,6025
concept:city:coastal,6026
concept:city:boca_raton,6027
concept:museum:pier,6028
concept:clothing:sweat_suit,6029
concept:stadiumoreventvenue:tiger_stadium,6030
concept:musicartist:reo_speedwagon,6031
concept:company:new_frontier,6032
concept:musicalbum:decisions,6033
concept:person:nguyen_van_an,6034
concept:website:ny_sun,6035
concept:city:addis_ababa,6036
concept:insect:caterpillars,6037
concept:clothing:bermuda_shorts,6038
concept:planet:universe,6039
concept:clothing:cardi,6040
concept:blog:today,6041
concept:city:stlouis,6042
concept:color:blend,6043
concept:clothing:brimmed_hats,6044
concept:attraction:walworth,6045
concept:musician:dolly_parton,6046
concept:stateorprovince:manipur,6047
concept:radiostation:wcjb,6048
concept:male:entrance,6049
concept:personaustralia:tyson_chandler,6050
concept:stadiumoreventvenue:minute_maid_park,6051
concept:televisionnetwork:cnn__pbs,6052
concept:clothing:rain_gear,6053
concept:city:stub,6054
concept:musicinstrument:asia,6055
concept:profession:life,6056
concept:city:pays_de_la_loire,6057
concept:company:fluor,6058
concept:country:benin,6059
concept:celebrity:anna_wintour,6060
concept:building:events,6061
concept:company:google_plus,6062
concept:insect:insect_pests,6063
concept:politicsblog:san_francisco_chronicle,6064
concept:coach:mark_miller,6065
concept:city:st__helena,6066
concept:book:register,6067
concept:sportsteam:st__francis_college_terriers,6068
concept:journalist:steve_kroft,6069
concept:landscapefeatures:window,6070
concept:city:front_royal,6071
concept:organization:atlanta_braves,6072
concept:coach:insert,6073
concept:stateorprovince:luxury,6074
concept:person:jim_flavin,6075
concept:geopoliticallocation:faridabad,6076
concept:person:matt_holliday,6077
concept:politicianus:steven_spielberg,6078
concept:athlete:matt_flynn,6079
concept:company:pixar,6080
concept:transportation:ups_2_day,6081
concept:county:san_francisco,6082
concept:website:email,6083
concept:jobposition:parliamentary_secretary,6084
concept:landscapefeatures:bridges,6085
concept:creditunion:missouri,6086
concept:geopoliticallocation:louisville_kentucky,6087
concept:sportsteam:york_university_school,6088
concept:retailstore:amazon_com_inc,6089
concept:airport:slovak_republic,6090
concept:radiostation:ksfy_tv,6091
concept:city:dc,6092
concept:male:jfk,6093
concept:clothing:shoes__tennis_shoes,6094
concept:mammal:furry_friends,6095
concept:programminglanguage:component,6096
concept:sportsteam:jacksonville_dolphins,6097
concept:company:wbup,6098
concept:automobilemaker:genesis,6099
concept:musician:levon_helm,6100
concept:televisionstation:kake,6101
concept:company:wxia_tv,6102
concept:university:stony_brook,6103
concept:politicalparty:country_party,6104
concept:city:murdoch,6105
concept:hotel:metropolitan,6106
concept:personaustralia:kenny_cooper,6107
concept:musicartist:metro_station,6108
concept:person:captain_cook,6109
concept:ceo:federal_express,6110
concept:writer:rick_warren,6111
concept:university:northeastern_illinois_university,6112
concept:bodypart:mid_atlantic_region,6113
concept:drug:cyclobenzaprine,6114
concept:wine:southern_france,6115
concept:city:orange_park,6116
concept:stadiumoreventvenue:edison_field,6117
concept:person:walter_sheldon_rodman,6118
concept:geopoliticallocation:codes,6119
concept:buildingfeature:units,6120
concept:politicsblog:usa_today,6121
concept:astronaut:lockheed_corporation,6122
concept:politicsblog:high_country_news,6123
concept:organization:cdi,6124
concept:nonprofitorganization:ebook,6125
concept:city:elm_grove,6126
concept:company:energy_efficient_air,6127
concept:person:parker,6128
concept:disease:diabetes,6129
concept:politicianus:mike_shanahan,6130
concept:organization:mal_mixon,6131
concept:organization:rose_hall,6132
concept:person:papua_new_guinea,6133
concept:airport:ryanair,6134
concept:city:countryside,6135
concept:bird:buffalo,6136
concept:stateorprovince:last_year,6137
concept:company:kfts,6138
concept:biotechcompany:ebay,6139
concept:publication:vista,6140
concept:clothing:denim_shirts,6141
concept:sportsteam:american_eagles,6142
concept:televisionshow:signature,6143
concept:professionalorganization:nurses_credentialing_center,6144
concept:museum:curriculum,6145
concept:bank:wells_fargo_financial,6146
concept:clothing:red_shawls,6147
concept:city:dijon,6148
concept:celebrity:staten_island,6149
concept:company:cidi,6150
concept:hotel:oakwood_toluca_hills,6151
concept:geopoliticallocation:hart,6152
concept:vehicle:dublin,6153
concept:clothing:pink_pants,6154
concept:visualizablething:kannapolis,6155
concept:university:yahoo,6156
concept:geopoliticalorganization:dinuba,6157
concept:academicfield:hellenic_ministry,6158
concept:geopoliticalorganization:sosua,6159
concept:sportsleague:afl,6160
concept:city:nagano,6161
concept:mlauthor:carlos_brito,6162
concept:buildingfeature:feet,6163
concept:clothing:silk_dress,6164
concept:stadiumoreventvenue:estadio_mestalla,6165
concept:politicianus:groups,6166
concept:city:billings,6167
concept:city:edwardsville,6168
concept:criminal:topics,6169
concept:university:uc_berkeley,6170
concept:criminal:victims,6171
concept:bank:canada_post,6172
concept:company:sbc,6173
concept:university:pennsylvania_state,6174
concept:geopoliticallocation:big_apple,6175
concept:geopoliticalorganization:kigali,6176
concept:politicaloffice:federal_judge,6177
concept:profession:lifeguard,6178
concept:company:cnn__cnn_international,6179
concept:stadiumoreventvenue:resch_center,6180
concept:retailstore:met,6181
concept:clothing:fitting_shirt,6182
concept:room:benefits,6183
concept:city:freeport,6184
concept:sportsteam:philadelphia_phillies,6185
concept:ceo:ursula_burns,6186
concept:city:ulm,6187
concept:physicalaction:tongue,6188
concept:clothing:long_shirt,6189
concept:politician:former_president_george_h_w__bush,6190
concept:website:contact_the_u_s__department,6191
concept:stateorprovince:kalimantan_tengah,6192
concept:professionalorganization:multiple_sclerosis_society,6193
concept:televisionstation:woai_tv,6194
concept:geopoliticallocation:east_york,6195
concept:person:rochelle,6196
concept:book:transit,6197
concept:company:knws_tv,6198
concept:coach:luke_fickell,6199
concept:geopoliticalorganization:arunachal_pradesh,6200
concept:city:bainbridge,6201
concept:politicaloffice:executive_committee,6202
concept:politician:world,6203
concept:geopoliticallocation:frederick,6204
concept:city:sharpton,6205
concept:city:aqaba,6206
concept:sportsteam:shopping_cart,6207
concept:awardtrophytournament:nfc_champions,6208
concept:geopoliticallocation:east_hants,6209
concept:candy:york,6210
concept:sportsteam:florida_gulf_coast_eagles,6211
concept:politicianus:al_weis,6212
concept:person:ringgold,6213
concept:mlauthor:attention,6214
concept:clothing:raincoat,6215
concept:actor:tunde_adebimpe,6216
concept:person:macintosh,6217
concept:personus:isaac_larian,6218
concept:clothing:cycling_shorts,6219
concept:company:state_farm,6220
concept:clothing:shirt_,6221
concept:city:leningrad,6222
concept:stadiumoreventvenue:comerica_park,6223
concept:company:sun_microsystems001,6224
concept:city:scottsville,6225
concept:stadiumoreventvenue:palace,6226
concept:company:aeroperlas,6227
concept:city:east_ellijay,6228
concept:person:len_crispino,6229
concept:newspaper:observer_magazine,6230
concept:musicartist:level_42,6231
concept:politicianus:wesley_clark,6232
concept:beverage:policy,6233
concept:hotel:waldorf,6234
concept:city:plans,6235
concept:company:hindalco,6236
concept:visualizablescene:gorakhpur,6237
concept:city:central_coast,6238
concept:geopoliticallocation:central_europe,6239
concept:retailstore:valley,6240
concept:nonneginteger:n12,6241
concept:clothing:accessories,6242
concept:blog:internetnews_com,6243
concept:city:mount_pleasant,6244
concept:hotel:stay_inn_hotel,6245
concept:transportation:full_air,6246
concept:coach:art_briles,6247
concept:coach:mark_dantonio,6248
concept:city:lincoln_park,6249
concept:musicartist:feet,6250
concept:city:riverdale,6251
concept:organization:indian_chamber_of_commerce,6252
concept:university:mainland,6253
concept:radiostation:wjet,6254
concept:actor:michael_macmillan,6255
concept:journalist:garrett_anderson,6256
concept:programminglanguage:c__,6257
concept:radiostation:wyou,6258
concept:monarch:alfred_steele,6259
concept:coach:jamie_dixon,6260
concept:journalist:doug_krikorian,6261
concept:sportsteam:rutgers_scarlet_knights,6262
concept:website:clients,6263
concept:ceo:hartmut_mehdorn,6264
concept:sportsteam:toledo_rockets,6265
concept:cave:anybody,6266
concept:person:mark_buehrle,6267
concept:cardgame:nj_,6268
concept:personmexico:dion_james,6269
concept:organization:samax_motorsports,6270
concept:geometricshape:strength,6271
concept:clothing:striped_trousers,6272
concept:language:aymara,6273
concept:city:burr_ridge,6274
concept:clothing:blue_sleeveless_shirt,6275
concept:company:services,6276
concept:clothing:flat_boots,6277
concept:company:zagat,6278
concept:person:jeffrey_k__skilling,6279
concept:publication:financial_mail,6280
concept:geopoliticallocation:gauteng,6281
concept:personus:dexter_fowler,6282
concept:professor:aly,6283
concept:politician:han_zheng,6284
concept:company:wxxi_tv,6285
concept:city:auvergne,6286
concept:arachnid:spiders,6287
concept:coach:tony_samuel,6288
concept:year:n1874,6289
concept:company:kvtn_tv,6290
concept:bank:lockheed_martin_corp,6291
concept:geopoliticallocation:bolivia,6292
concept:transportation:priority_flat_rate,6293
concept:journalist:niall_o_dowd,6294
concept:geopoliticallocation:cuyahoga_falls,6295
concept:coach:tim_beck,6296
concept:writer:works,6297
concept:biotechcompany:barr,6298
concept:newspaper:kotv,6299
concept:governmentorganization:jurisdiction,6300
concept:person:michelle,6301
concept:bird:bluebirds,6302
concept:politicianus:barack_obama,6303
concept:company:national_catholic_reporter001,6304
concept:sportsleague:sports,6305
concept:comedian:glen_beck,6306
concept:city:kobe,6307
concept:geometricshape:activities,6308
concept:personaustralia:david_gahan,6309
concept:clothing:long_black_jacket,6310
concept:coach:cleveland_cavaliers,6311
concept:nondiseasecondition:neck,6312
concept:personasia:edinson_volquez,6313
concept:clothing:flag_shirt,6314
concept:geopoliticalorganization:rajasthan,6315
concept:emotion:wealth,6316
concept:personeurope:robert_burgess,6317
concept:sportsteam:youngstown_state_penguins,6318
concept:city:hit,6319
concept:newspaper:ktuu,6320
concept:sportsteam:iowa_state_cyclones,6321
concept:religion:science,6322
concept:magazine:the_atlantic_monthly,6323
concept:personcanada:jim_wise,6324
concept:geopoliticalorganization:delaware_water_gap,6325
concept:vegetable:cabbage,6326
concept:geopoliticallocation:santiago,6327
concept:geopoliticalorganization:groningen,6328
concept:profession:teachers,6329
concept:musicsong:soldier,6330
concept:bird:lammergeyer,6331
concept:politicalparty:house_water,6332
concept:bank:ocbc_bank,6333
concept:clothing:cotton_dresses,6334
concept:televisionstation:kbsv,6335
concept:mammal:lambs,6336
concept:mldataset:ub,6337
concept:election:users,6338
concept:clothing:colored_dress_pants,6339
concept:highway:north,6340
concept:book:orphans,6341
concept:magazine:nation_magazine,6342
concept:winery:dhule,6343
concept:sportsteam:cardinals_sunday,6344
concept:clothing:wide_legged_pants,6345
concept:city:reidsville,6346
concept:hotel:metro_plaza_hotel,6347
concept:city:roanoke,6348
concept:publication:public_eye,6349
concept:televisionstation:wls,6350
concept:company:kvoa_tv,6351
concept:geopoliticalorganization:vieux_fort,6352
concept:clothing:white_apron,6353
concept:coach:joe_strummer,6354
concept:scientist:english_poetry,6355
concept:artery:foot,6356
concept:stateorprovince:henry,6357
concept:university:independent,6358
concept:stateorprovince:coahuila,6359
concept:politicsblog:independent,6360
concept:televisionstation:kolo,6361
concept:person:levi_johnston,6362
concept:governmentorganization:bureau_of_land_management,6363
concept:city:hoboken,6364
